"","Date","SM05","SM25","SM60","SM75"
"181",2010-06-30,0.147043157722,0.255446230518511,0.330598659712141,0.304638662102573
"182",2010-07-01,0.144114019045826,0.235700134476535,0.330598659712141,0.304505531644207
"183",2010-07-02,0.142774524275881,0.219447564389341,0.330243493120017,0.304477479660611
"184",2010-07-03,0.15020717062785,0.216714998960422,0.330456763529723,0.304624657439723
"185",2010-07-04,0.213950637879519,0.219527380231644,0.330086770716304,0.304456435082662
"186",2010-07-05,0.315123529544752,0.221381495666966,0.3299012008308,0.304323041610876
"187",2010-07-06,0.341360136088574,0.223179383346132,0.329815424695813,0.304358163754825
"188",2010-07-07,0.347028822704678,0.229765839016552,0.329929774856947,0.304280877521658
"189",2010-07-08,0.34665496024196,0.23843302353336,0.329858322894908,0.304252757519895
"190",2010-07-09,0.345526711641395,0.246091458962108,0.329657958169667,0.304308989037018
"191",2010-07-10,0.342401818599727,0.251335903537572,0.32939251615188,0.304238694338033
"192",2010-07-11,0.33656207421897,0.254491467868547,0.329147922289084,0.304027492542124
"193",2010-07-12,0.327255450993749,0.255886372141302,0.32898931290999,0.304161308959945
"194",2010-07-13,0.317161889001578,0.255773166425218,0.328678529239778,0.303935824121969
"195",2010-07-14,0.308595342250389,0.254491467868547,0.3284973718057,0.303935824121969
"196",2010-07-15,0.300436457003619,0.252298359933037,0.328381250615886,0.303935824121969
"197",2010-07-16,0.291273989410268,0.247726097093718,0.328381250615886,0.303907600532419
"198",2010-07-17,0.279021497908824,0.240014184691413,0.328148587084021,0.303844066656381
"199",2010-07-18,0.2624688588303,0.23117687168898,0.327988306158411,0.303815815700083
"200",2010-07-19,0.239776086547382,0.223399180176765,0.327820457764664,0.303829942229861
"201",2010-07-20,0.21334330286148,0.215803365885262,0.327542513837107,0.303829942229861
"202",2010-07-21,0.192577200093111,0.207128812643155,0.32716090561857,0.303787556333069
"203",2010-07-22,0.177649786926085,0.197125390081938,0.326570986273775,0.303801687067626
"204",2010-07-23,0.167351689310493,0.186232200090128,0.3239052144983,0.303695655359757
"205",2010-07-24,0.159959593363514,0.176950071133023,0.314765076739079,0.303497413983609
"206",2010-07-25,0.153681725781805,0.168593632519229,0.307985656063763,0.303511587683201
"207",2010-07-26,0.169208245071036,0.165838901630405,0.305112413034064,0.303405234028795
"208",2010-07-27,0.184699585445921,0.167810287860841,0.302386876885578,0.303284558067912
"209",2010-07-28,0.192452611106558,0.168755994015706,0.300137815294207,0.303163731771465
"210",2010-07-29,0.193816022712154,0.169175639729261,0.297499126145263,0.3027289466353
"211",2010-07-30,0.186281077470216,0.166997869043149,0.294281276412766,0.302026439111243
"212",2010-07-31,0.171548650229161,0.162489483878708,0.290688984796837,0.301333547609833
"213",2010-08-01,0.159254990847253,0.159308223057783,0.286367053349611,0.300541250823601
"214",2010-08-02,0.151089250400042,0.155794059243347,0.281733888088819,0.29872445032945
"215",2010-08-03,0.14390679150463,0.150704811559642,0.276042279273562,0.294209603453565
"216",2010-08-04,0.139452913907044,0.146804010069191,0.270493434729483,0.289038401992828
"217",2010-08-05,0.136906592898913,0.144855451293088,0.266163048828872,0.283744544508738
"218",2010-08-06,0.135188585317933,0.1433603460903,0.262726415612081,0.278167481097501
"219",2010-08-07,0.133817072657295,0.141766482448648,0.259029334418554,0.27129642764718
"220",2010-08-08,0.132494539143694,0.140317733586561,0.254285649522798,0.263518204016098
"221",2010-08-09,0.131254257656373,0.139041030634455,0.248247257223746,0.256275356094932
"222",2010-08-10,0.129812392359653,0.137652713095435,0.241834169054032,0.250271994440591
"223",2010-08-11,0.128583270664655,0.136050754453252,0.23469884305343,0.244266861973422
"224",2010-08-12,0.127584926682566,0.134763240872354,0.22732603772287,0.23744532821766
"225",2010-08-13,0.126565731115336,0.133623384664737,0.22070865879657,0.229920180829728
"226",2010-08-14,0.125630733712317,0.132595524436227,0.214256499128699,0.220750548884135
"227",2010-08-15,0.127014188510348,0.132298028350595,0.211876056985682,0.217402177890416
