SITE,YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,RAIN,TR05,TR25,TR60,TR75
MARE,2003,11,22,MARE,59.68,38.23,48.97,0,1.5391,1.598,1.6516,1.6473
MARE,2003,11,23,MARE,43.81,24.81,32.76,0,1.5418,1.5892,1.6393,1.6375
MARE,2003,11,24,MARE,44.49,16.66,30.78,0,1.5633,1.5869,1.6349,1.6308
MARE,2003,11,25,MARE,54.09,32.8,43.54,0,1.5818,1.5916,1.6329,1.63
MARE,2003,11,26,MARE,62.74,33.99,45.17,0,1.5923,1.5922,1.6347,1.63
MARE,2003,11,27,MARE,50.58,30.45,40.18,0,1.6082,1.5884,1.6264,1.6266
MARE,2003,11,28,MARE,48.58,27.16,36.32,0,1.6245,1.5884,1.6212,1.6213
MARE,2003,11,29,MARE,64.62,27.98,47.66,0,1.6475,1.5971,1.624,1.624
MARE,2003,11,30,MARE,65.97,41.57,52.36,0,1.6628,1.6016,1.6246,1.6266
MARE,2003,12,1,MARE,56.61,38.88,46.49,0,1.6813,1.5967,1.617,1.6217
MARE,2003,12,2,MARE,50.85,41.41,47.26,0,1.6952,1.5997,1.6198,1.6277
MARE,2003,12,3,MARE,52.05,28.89,41.87,0,1.7148,1.602,1.618,1.6274
MARE,2003,12,4,MARE,52.34,27.77,38.9,0,1.7384,1.6059,1.6202,1.6264
MARE,2003,12,5,MARE,41.53,24.93,33.28,0,1.7619,1.6078,1.6204,1.6275
MARE,2003,12,6,MARE,47.95,19.14,33.23,0,1.7879,1.6084,1.618,1.6309
MARE,2003,12,7,MARE,60.76,35.04,46.43,0,1.8076,1.6232,1.6256,1.6379
MARE,2003,12,8,MARE,70.5,46.09,57.08,0,1.8197,1.6317,1.6285,1.6443
MARE,2003,12,9,MARE,60.85,28.72,39.85,0.11,1.8325,1.6266,1.6272,1.6441
MARE,2003,12,10,MARE,39.18,22.78,30.31,0.11,1.8424,1.6299,1.623,1.6411
MARE,2003,12,11,MARE,39.95,19.7,27.55,0,1.7043,1.6393,1.6252,1.6494
MARE,2003,12,12,MARE,31.22,19.47,26.51,0.05,1.5976,1.6407,1.6279,1.6562
MARE,2003,12,13,MARE,31.3,25.87,29.17,0.01,1.5467,1.6453,1.6277,1.6602
MARE,2003,12,14,MARE,45.45,24.65,33.99,0.63,1.5397,1.6508,1.6363,1.6645
MARE,2003,12,15,MARE,64.56,36.08,48.99,0.04,1.5395,1.6362,1.6351,1.6724
MARE,2003,12,16,MARE,39.86,27.17,33.57,0,1.5385,1.619,1.6224,1.6622
MARE,2003,12,17,MARE,57.97,25.78,40.47,0,1.5455,1.6176,1.624,1.6489
MARE,2003,12,18,MARE,52.66,32.57,42.03,0,1.5514,1.6122,1.6194,1.6417
MARE,2003,12,19,MARE,51.89,28.24,38.74,0,1.5553,1.6026,1.6188,1.6402
MARE,2003,12,20,MARE,62.49,26.2,44.43,0,1.5585,1.6007,1.6174,1.6365
MARE,2003,12,21,MARE,65.03,44.52,54.58,0,1.564,1.6038,1.6164,1.6332
MARE,2003,12,22,MARE,60.85,40,51.19,0.03,1.563,1.5995,1.6128,1.6287
MARE,2003,12,23,MARE,50.29,32.14,39.88,0,1.5662,1.5921,1.6084,1.6225
MARE,2003,12,24,MARE,51.4,27.45,37.86,0,1.5746,1.593,1.6068,1.6219
MARE,2003,12,25,MARE,60.98,30.69,45.32,0,1.5856,1.5946,1.6064,1.6193
MARE,2003,12,26,MARE,61.14,41.85,51.34,0,1.5894,1.5985,1.6043,1.6191
MARE,2003,12,27,MARE,62.01,52.03,58.67,0.32,1.5691,1.5969,1.6066,1.6189
MARE,2003,12,28,MARE,52.32,33.67,43.64,0,1.5411,1.5822,1.5995,1.6143
MARE,2003,12,29,MARE,48.92,25.17,36.7,0,1.5427,1.5764,1.5965,1.6115
MARE,2003,12,30,MARE,61.52,34.59,48.29,0,1.5518,1.5812,1.5953,1.6106
MARE,2003,12,31,MARE,61.75,42.14,50.12,0,1.5515,1.5786,1.5961,1.6106
MARE,2004,1,1,MARE,66.65,47.48,57.66,0,1.5521,1.5788,1.5941,1.6068
MARE,2004,1,2,MARE,76.35,54.55,62.52,0,1.5553,1.5814,1.5969,1.6108
MARE,2004,1,3,MARE,60.78,42.5,53.11,0,1.5517,1.5747,1.5921,1.6066
MARE,2004,1,4,MARE,42.51,22.39,30.35,0,1.5542,1.5664,1.5869,1.603
MARE,2004,1,5,MARE,26.71,11.98,20.3,0,1.5707,1.5636,1.5802,1.5983
MARE,2004,1,6,MARE,26.27,5.02,14.58,0,1.5852,1.5661,1.581,1.5998
MARE,2004,1,7,MARE,41.38,13.91,27.09,0,1.6017,1.5696,1.58,1.6008
MARE,2004,1,8,MARE,50.34,29.39,38.38,0,1.618,1.5802,1.5859,1.6021
MARE,2004,1,9,MARE,42.5,22.41,30.83,0,1.6295,1.5775,1.5885,1.6061
MARE,2004,1,10,MARE,53.82,18.24,35.42,0,1.6427,1.5836,1.5854,1.6032
MARE,2004,1,11,MARE,66.74,38.11,49.63,0,1.6529,1.5863,1.5899,1.6079
MARE,2004,1,12,MARE,57.16,32.52,47.04,0,1.6631,1.587,1.5856,1.6061
MARE,2004,1,13,MARE,60.67,40.43,49.06,0,1.6687,1.5856,1.5873,1.6072
MARE,2004,1,14,MARE,62.17,39.61,48.57,0,1.6787,1.5889,1.5903,1.6091
MARE,2004,1,15,MARE,59.94,31.65,45.99,0,1.6933,1.5936,1.5907,1.6104
MARE,2004,1,16,MARE,53.58,46.34,48.82,0.47,1.6888,1.5942,1.5921,1.6115
MARE,2004,1,17,MARE,49.26,36.12,43.8,1.43,1.5509,1.572,1.5816,1.5974
MARE,2004,1,18,MARE,40.13,24.1,33.94,0.03,1.5445,1.5726,1.5772,1.5947
MARE,2004,1,19,MARE,33.86,15.69,24.1,0,1.5476,1.5661,1.5768,1.5906
MARE,2004,1,20,MARE,42.19,21.22,32.09,0,1.5499,1.5676,1.576,1.5885
MARE,2004,1,21,MARE,51.75,26.98,38.97,0,1.5522,1.5676,1.5726,1.5863
MARE,2004,1,22,MARE,46.38,26.87,36.89,0,1.5533,1.5646,1.5728,1.5849
MARE,2004,1,23,MARE,64.02,23.55,43.49,0,1.555,1.5687,1.5714,1.5851
MARE,2004,1,24,MARE,59.72,41.38,51.36,0.25,1.555,1.5695,1.5724,1.5863
MARE,2004,1,25,MARE,51.46,40.92,47.19,0.24,1.535,1.5562,1.5686,1.581
MARE,2004,1,26,MARE,40.68,14.38,26.23,0.01,1.5338,1.5476,1.5611,1.5761
MARE,2004,1,27,MARE,29.81,6.22,18.25,0.02,1.5387,1.5469,1.5581,1.5723
MARE,2004,1,28,MARE,56.17,19.55,35.37,0,1.547,1.5528,1.5587,1.5727
MARE,2004,1,29,MARE,26.73,15.08,22.11,0,1.5399,1.5468,1.5587,1.571
MARE,2004,1,30,MARE,33.72,10.81,21.02,0,1.5488,1.5497,1.555,1.5683
MARE,2004,1,31,MARE,41.26,19,32.34,0,1.5491,1.5496,1.5536,1.5669
MARE,2004,2,1,MARE,43.9,26.37,38.59,0.52,1.547,1.5506,1.5551,1.5682
MARE,2004,2,2,MARE,32.94,20.18,25.37,0,1.5376,1.537,1.5487,1.5602
MARE,2004,2,3,MARE,43.14,14.67,29.61,0,1.544,1.5428,1.5453,1.5558
MARE,2004,2,4,MARE,38.01,30.82,33.85,0,1.5436,1.5416,1.545,1.552
MARE,2004,2,5,MARE,33.97,29.67,32.06,0.12,1.5414,1.5391,1.5402,1.5479
MARE,2004,2,6,MARE,29.8,16.21,25.8,0,1.5371,1.5273,1.5338,1.5431
MARE,2004,2,7,MARE,28.79,12.85,20.01,0.02,1.5438,1.5302,1.5337,1.5412
MARE,2004,2,8,MARE,48.9,18.31,33.3,0.21,-996,1.531,1.5327,1.5394
MARE,2004,2,9,MARE,46.4,26.67,36.31,0.2,1.5391,1.5275,1.5297,1.5372
MARE,2004,2,10,MARE,53.78,24.2,39.18,0,1.5393,1.5249,1.5265,1.5354
MARE,2004,2,11,MARE,49.91,29.1,38.61,0,1.5425,1.526,1.5261,1.5352
MARE,2004,2,12,MARE,28.99,17.95,23.02,0,1.5377,1.5145,1.5223,1.5289
MARE,2004,2,13,MARE,39.78,11.82,27.47,0,1.5456,1.5182,1.5192,1.528
MARE,2004,2,14,MARE,47.19,27.46,35.94,0,1.5495,1.5223,1.5195,1.5271
MARE,2004,2,15,MARE,42.69,21.44,30.22,0,1.5463,1.5161,1.5202,1.5263
MARE,2004,2,16,MARE,56.35,24.68,37.44,0,1.5517,1.5195,1.5221,1.527
MARE,2004,2,17,MARE,54.99,25.72,39.63,0,1.5529,1.5169,1.5188,1.5256
MARE,2004,2,18,MARE,66.29,32.9,50.3,0,1.5607,1.5243,1.5214,1.5267
MARE,2004,2,19,MARE,72.21,46.92,61.01,0,1.5577,1.5227,1.522,1.525
MARE,2004,2,20,MARE,57.92,36.18,47.79,0,1.5527,1.5162,1.5188,1.5238
MARE,2004,2,21,MARE,62.01,33.08,46.78,0,1.5573,1.5142,1.5179,1.5217
MARE,2004,2,22,MARE,70.34,38.55,53.84,0,1.5652,1.5198,1.5184,1.5226
MARE,2004,2,23,MARE,55.54,39.41,49.09,0.02,1.5668,1.5129,1.5159,1.5184
MARE,2004,2,24,MARE,42.69,32.62,37.08,0,1.5769,1.5099,1.5145,1.5157
MARE,2004,2,25,MARE,48.58,30.49,37.18,0,1.5891,1.5126,1.5157,1.5186
MARE,2004,2,26,MARE,56.08,22.62,38.99,0,1.5984,1.5137,1.5177,1.5197
MARE,2004,2,27,MARE,65.46,28.44,47.03,0,1.6077,1.5151,1.5152,1.5167
MARE,2004,2,28,MARE,59.4,39.38,49.36,0,1.6204,1.5189,1.5185,1.5176
MARE,2004,2,29,MARE,62.92,48.38,53.98,0.47,1.5905,1.5161,1.5155,1.5184
MARE,2004,3,1,MARE,58.84,39.85,49.54,0,1.5465,1.5135,1.5157,1.5167
MARE,2004,3,2,MARE,52.32,31.19,43.47,0,1.5407,1.5078,1.5119,1.514
MARE,2004,3,3,MARE,49.98,44,47.36,0.18,1.5399,1.5065,1.5095,1.5133
MARE,2004,3,4,MARE,55.02,45.43,49.81,2.67,1.5295,1.5022,1.5081,1.5131
MARE,2004,3,5,MARE,52.54,39.15,45.31,0.01,1.5261,1.4931,1.5063,1.511
MARE,2004,3,6,MARE,64.87,31.56,49.2,0,1.5254,1.496,1.5061,1.5099
MARE,2004,3,7,MARE,59.5,38.78,48.99,0,1.5252,1.4956,1.5071,1.5131
MARE,2004,3,8,MARE,75.22,36.38,55.26,0,1.5299,1.4931,1.5085,1.5121
MARE,2004,3,9,MARE,60.26,41.33,51.98,0,1.531,1.4899,1.5069,1.5112
MARE,2004,3,10,MARE,70.29,36.51,53.27,0,1.531,1.4901,1.5043,1.5072
MARE,2004,3,11,MARE,57.97,35.74,48.19,0.02,1.5331,1.4871,1.5063,1.5108
MARE,2004,3,12,MARE,63.36,37.14,51.15,0,1.5369,1.4852,1.5037,1.5078
MARE,2004,3,13,MARE,51.44,44.46,48.08,0.15,1.5352,1.483,1.5045,1.5097
MARE,2004,3,14,MARE,62.74,44.21,51.75,0,1.5318,1.4826,1.5033,1.5089
MARE,2004,3,15,MARE,67.32,39.12,51.48,0.01,1.531,1.482,1.5021,1.5095
MARE,2004,3,16,MARE,56.08,30.11,43.85,0,1.5337,1.4794,1.5023,1.5091
MARE,2004,3,17,MARE,82.72,33.46,58.3,0,1.5386,1.486,1.5031,1.5097
MARE,2004,3,18,MARE,76.15,45.35,61.38,0,1.5374,1.4875,1.5063,1.5121
MARE,2004,3,19,MARE,82.44,52.9,66.92,0,1.5367,1.4822,1.5023,1.5088
MARE,2004,3,20,MARE,73.96,52.57,66.39,0,1.5416,1.4841,1.5017,1.5097
MARE,2004,3,21,MARE,56.17,39.41,48.15,0,1.5521,1.4751,1.4996,1.5065
MARE,2004,3,22,MARE,62.08,34.05,49.18,0,1.5732,1.4785,1.5021,1.5069
MARE,2004,3,23,MARE,76.12,49.26,62.44,0,1.592,1.4864,1.5021,1.5071
MARE,2004,3,24,MARE,64.9,61.61,63.29,0,1.6167,1.4873,1.5059,1.5108
MARE,2004,3,25,MARE,71.1,64.4,67.25,0,1.6417,1.4879,1.5029,1.5063
MARE,2004,3,26,MARE,78.91,66.42,70.18,0.01,1.6592,1.4877,1.5053,1.5072
MARE,2004,3,27,MARE,70,60.1,66.96,0.06,1.6884,1.4879,1.5047,1.5086
MARE,2004,3,28,MARE,65.7,44.75,55.65,1.23,1.5374,1.4741,1.5007,1.505
MARE,2004,3,29,MARE,68.14,43.39,56.85,0,1.5248,1.4736,1.5021,1.505
MARE,2004,3,30,MARE,62.76,40.62,52.9,0,1.522,1.469,1.4972,1.5033
MARE,2004,3,31,MARE,61.5,36.02,49.11,0,1.525,1.4696,1.4994,1.5022
MARE,2004,4,1,MARE,69.96,35.76,54.02,0,1.5325,1.4728,1.4986,1.5022
MARE,2004,4,2,MARE,71.89,45.91,57.92,0,1.5404,1.473,1.5015,1.5052
MARE,2004,4,3,MARE,70.25,40.78,55.97,0,1.5555,1.4739,1.4966,1.5044
MARE,2004,4,4,MARE,66.54,40.41,53.87,0,1.5819,1.4732,1.4996,1.5054
MARE,2004,4,5,MARE,71.67,47.12,58.88,0,1.6334,1.4753,1.5,1.5057
MARE,2004,4,6,MARE,67.03,49.01,58.03,0,1.6816,1.4719,1.4984,1.5042
MARE,2004,4,7,MARE,70.25,52.18,60.91,0,1.7404,1.4783,1.4988,1.5054
MARE,2004,4,8,MARE,69.42,50.88,58.91,0,1.82,1.4781,1.4994,1.5048
MARE,2004,4,9,MARE,58.55,48,51.65,0.52,1.894,1.4762,1.5015,1.5022
MARE,2004,4,10,MARE,50.31,41.29,46.53,0.42,1.58,1.4683,1.4972,1.502
MARE,2004,4,11,MARE,54.75,34.1,45.55,0,1.5301,1.4668,1.4978,1.502
MARE,2004,4,12,MARE,59.49,39.51,48.98,0,1.5316,1.4694,1.4956,1.5003
MARE,2004,4,13,MARE,58.1,34.13,45.79,0,1.5303,1.4681,1.4926,1.5001
MARE,2004,4,14,MARE,74.21,36.73,57.22,0,1.5474,1.4751,1.4968,1.5035
MARE,2004,4,15,MARE,82.53,54.88,68.51,0,1.5805,1.4779,1.4964,1.5018
MARE,2004,4,16,MARE,85.66,60.94,73.51,0,1.644,1.4803,1.4986,1.5065
MARE,2004,4,17,MARE,81.99,63.41,72.01,0,1.7387,1.4753,1.4998,1.5018
MARE,2004,4,18,MARE,73.2,65.71,69.86,0,1.8552,1.4815,1.5027,1.5069
MARE,2004,4,19,MARE,72.79,64.78,68.47,0,1.9264,1.4792,1.5017,1.505
MARE,2004,4,20,MARE,81.1,59.49,68.64,0.02,1.9953,1.4768,1.5021,1.5035
MARE,2004,4,21,MARE,77.41,54.79,64.59,0.65,2.0951,1.4826,1.5023,1.5048
MARE,2004,4,22,MARE,69.78,54.63,61.4,0.01,1.5491,1.4807,1.5023,1.5048
MARE,2004,4,23,MARE,59.43,54.36,56.32,0.14,1.5177,1.4788,1.499,1.5014
MARE,2004,4,24,MARE,68.47,48.61,58.34,0.05,1.5094,1.4796,1.5,1.501
MARE,2004,4,25,MARE,70.5,42.67,58.3,0,1.5156,1.479,1.4994,1.5029
MARE,2004,4,26,MARE,73.45,48.06,62.55,0,1.5372,1.4809,1.5007,1.5023
MARE,2004,4,27,MARE,82.26,47.61,67.22,0,1.5969,1.4852,1.5023,1.5048
MARE,2004,4,28,MARE,78.76,62.87,69.91,0,1.7138,1.4841,1.5025,1.5027
MARE,2004,4,29,MARE,78.03,57.22,67.36,0,1.8526,1.4886,1.5019,1.502
MARE,2004,4,30,MARE,69.69,48.88,56.96,1.14,1.8483,1.4807,1.5021,1.5018
MARE,2004,5,1,MARE,64.87,46.01,53.67,0.01,1.5212,1.4762,1.4992,1.5023
MARE,2004,5,2,MARE,70.14,40.78,55.96,0,1.5299,1.4803,1.5015,1.5022
MARE,2004,5,3,MARE,70.3,37.93,55.41,0,1.5596,1.486,1.5033,1.5042
MARE,2004,5,4,MARE,85.19,50.05,68.46,0,1.6334,1.489,1.5051,1.5035
MARE,2004,5,5,MARE,85.08,49.62,69.46,0,1.7799,1.4884,1.5031,1.5027
MARE,2004,5,6,MARE,84.87,61.34,73.56,0,1.9708,1.4911,1.5049,1.5014
MARE,2004,5,7,MARE,81.72,58.33,71.88,0,2.1747,1.4907,1.5047,1.4997
MARE,2004,5,8,MARE,83.55,61.18,73.25,0,2.3445,1.4943,1.5079,1.5018
MARE,2004,5,9,MARE,80.58,61.12,71.3,0,2.5164,1.4963,1.5033,1.5012
MARE,2004,5,10,MARE,82.2,64.04,72.33,0,2.6855,1.5846,1.5053,1.5031
MARE,2004,5,11,MARE,83.62,65.66,72.49,0.03,2.8316,1.6424,1.5059,1.5005
MARE,2004,5,12,MARE,84.34,66.33,74.9,0,2.9534,1.7089,1.5111,1.5046
MARE,2004,5,13,MARE,79.79,46.25,63.06,0.05,3.0434,1.774,1.5093,1.5016
MARE,2004,5,14,MARE,63.43,44.95,51.56,0.02,3.1159,1.8307,1.5083,1.504
MARE,2004,5,15,MARE,72.75,41.15,58.65,0,3.1595,1.8736,1.5153,1.5067
MARE,2004,5,16,MARE,77,52.07,65.97,0,3.2134,1.909,1.5149,1.5059
MARE,2004,5,17,MARE,82,61.86,72.44,0,3.2606,1.9516,1.5155,1.5089
MARE,2004,5,18,MARE,85.44,64.67,75.8,0,3.3226,1.9971,1.523,1.5125
MARE,2004,5,19,MARE,88.39,69.69,78.98,0,3.3683,2.0372,1.5195,1.5116
MARE,2004,5,20,MARE,89.29,71.44,79.88,0,3.4412,2.0909,1.5236,1.5123
MARE,2004,5,21,MARE,85.15,69.48,77.02,0,3.5118,2.1664,1.526,1.5154
MARE,2004,5,22,MARE,84.85,71.8,77.69,0,3.5532,2.2415,1.5316,1.5195
MARE,2004,5,23,MARE,90.03,70.74,79.78,0,3.5867,2.3283,1.5388,1.5203
MARE,2004,5,25,MARE,79.29,61.92,68.02,0,3.6359,2.5591,1.5826,1.5225
MARE,2004,5,26,MARE,87.03,62.56,75.69,0,3.6447,2.6711,1.6946,1.5252
MARE,2004,5,27,MARE,90.52,71.2,79.82,0,3.6398,2.7715,1.7733,1.5286
MARE,2004,5,28,MARE,89.91,62.29,76.83,0,3.6426,2.8899,1.8186,1.5384
MARE,2004,5,29,MARE,87.57,66.87,76.54,0.03,3.6487,3.0121,1.8487,1.5433
MARE,2004,5,30,MARE,85.19,60.53,75.61,0,3.6592,3.1177,1.8847,1.5627
MARE,2004,5,31,MARE,85.95,51.39,71.15,0,3.6731,3.2348,1.9222,1.5746
MARE,2004,6,1,MARE,87.76,59.09,74.88,0,3.6807,3.328,1.964,1.626
MARE,2004,6,2,MARE,84.27,59.41,67.57,0.8,3.1554,3.3886,1.9908,1.7
MARE,2004,6,3,MARE,80.67,57.92,69.62,0,2.5202,3.3967,2.0028,1.7343
MARE,2004,6,4,MARE,74.17,58.32,64.79,0.26,2.5351,3.3538,2.0155,1.7541
MARE,2004,6,5,MARE,81.54,62.65,71.02,0.5,1.7786,3.3254,2.0179,1.7588
MARE,2004,6,6,MARE,85.86,65.62,76.56,0,1.5156,3.2706,2.0255,1.7743
MARE,2004,6,7,MARE,80.4,66.04,73.09,0,1.5521,3.2282,2.0279,1.7816
MARE,2004,6,8,MARE,82.42,69.64,74.77,0,1.6031,3.2007,2.0275,1.7833
MARE,2004,6,9,MARE,75.74,68.32,70.66,1.52,1.5299,2.3823,2.0271,1.791
MARE,2004,6,10,MARE,84.07,67.86,75.75,0.01,1.4945,1.5933,2.0249,1.7925
MARE,2004,6,11,MARE,89.42,74.82,81.19,0,1.4962,1.589,2.0215,1.7988
MARE,2004,6,12,MARE,89.35,71.17,80.19,0,1.5137,1.5848,2.0074,1.8076
MARE,2004,6,13,MARE,85.95,64.8,76.63,0,1.5593,1.586,1.9863,1.8089
MARE,2004,6,14,MARE,91.17,74.5,82.16,0,1.6504,1.6142,1.9735,1.8142
MARE,2004,6,15,MARE,87.01,68.74,77.08,0,1.7581,1.6797,1.96,1.8159
MARE,2004,6,16,MARE,88.36,67.98,77.93,0,1.855,1.745,1.9546,1.8163
MARE,2004,6,17,MARE,89.28,69.19,78.83,0,1.9563,1.7968,1.9546,1.8195
MARE,2004,6,18,MARE,85.8,66.69,73.92,0.08,2.0569,1.8422,1.957,1.8233
MARE,2004,6,19,MARE,73.56,63.82,68.34,0.87,1.7688,1.8665,1.9592,1.8225
MARE,2004,6,20,MARE,79.36,61.72,69.07,0.88,1.4896,1.662,1.8587,1.7232
MARE,2004,6,21,MARE,82.02,63.97,70.81,2.11,1.4794,1.5767,1.6321,1.6249
MARE,2004,6,22,MARE,76.69,61.72,68.96,0.61,1.4734,1.5654,1.6254,1.6168
MARE,2004,6,23,MARE,84.67,57.16,71.41,0,1.483,1.5641,1.6204,1.6087
MARE,2004,6,24,MARE,85.96,60.44,73.7,0,1.5122,1.5666,1.6148,1.6023
MARE,2004,6,25,MARE,79.54,63,69.75,0,1.5743,1.5651,1.6118,1.5981
MARE,2004,6,26,MARE,83.71,58.66,71.24,0,1.6651,1.5622,1.6104,1.5944
MARE,2004,6,27,MARE,84.18,63.28,73.3,0,1.7948,1.563,1.6092,1.5949
MARE,2004,6,28,MARE,80.06,65.89,71.31,0.01,1.9179,1.566,1.6062,1.5902
MARE,2004,6,29,MARE,78.03,65.46,71.75,0,1.9994,1.5679,1.6041,1.5885
MARE,2004,6,30,MARE,75.02,67.78,71.84,0.01,2.0501,1.5728,1.5999,1.5872
MARE,2004,7,1,MARE,82.18,64.92,72.51,0.1,2.0909,1.6027,1.5959,1.5817
MARE,2004,7,2,MARE,88.74,71.74,79.22,0.17,2.1301,1.637,1.5939,1.5821
MARE,2004,7,3,MARE,91.42,67.77,81.01,0,2.1657,1.6703,1.5903,1.5772
MARE,2004,7,4,MARE,92.37,71.92,81.22,0,2.2397,1.7315,1.5923,1.5804
MARE,2004,7,5,MARE,92.1,69.33,79.95,0,2.3187,1.7848,1.5883,1.5748
MARE,2004,7,6,MARE,85.24,64.71,75.47,0.53,1.8688,1.8326,1.5877,1.5757
MARE,2004,7,7,MARE,86.41,68.68,76.86,0,1.6451,1.8721,1.5842,1.5721
MARE,2004,7,8,MARE,92.43,73.18,82.66,0,1.7835,1.9128,1.5851,1.5723
MARE,2004,7,9,MARE,82.33,68.47,74.17,0,1.9627,1.9437,1.5851,1.571
MARE,2004,7,10,MARE,90.03,67.37,78.77,0,2.0994,1.9768,1.5853,1.5693
MARE,2004,7,11,MARE,90.7,69.35,80.47,0,2.3146,2.0156,1.5871,1.5731
MARE,2004,7,12,MARE,93.6,72.91,82.7,0,2.5776,2.0653,1.5923,1.5723
MARE,2004,7,13,MARE,95.95,69.66,82.99,0,2.8553,2.1325,1.6162,1.5785
MARE,2004,7,14,MARE,96.49,71.73,84.09,0,3.0716,2.2099,1.6705,1.5838
MARE,2004,7,15,MARE,97.21,70.83,84.51,0,3.2352,2.3031,1.7432,1.591
MARE,2004,7,16,MARE,89.37,75.27,80.61,0,3.3344,2.3961,1.8089,1.6047
MARE,2004,8,19,MARE,78.03,64.09,72.1,0.46,2.0828,3.1567,2.6802,2.3088
MARE,2004,8,20,MARE,73.96,57.9,65.32,0,1.9808,3.139,2.6607,2.3007
MARE,2004,8,21,MARE,81.91,53.87,69.22,0,1.9064,3.151,2.668,2.3045
MARE,2004,8,22,MARE,86.58,61.79,74.92,0,1.9345,3.1258,2.672,2.3058
MARE,2004,8,23,MARE,89.71,71.17,79.97,0,2.0021,3.0906,2.678,2.313
MARE,2004,8,24,MARE,93.24,74.01,82.81,0,2.0973,3.0507,2.6768,2.3118
MARE,2004,8,25,MARE,94.39,77.95,84.11,0,2.2231,3.0275,2.678,2.319
MARE,2004,8,26,MARE,95.29,77.02,85.77,0,2.373,3.0268,2.6929,2.323
MARE,2004,8,27,MARE,94.03,76.06,85.24,0,2.5942,3.0405,2.727,2.3379
MARE,2004,8,28,MARE,84.49,64.08,73.81,0.09,2.8389,3.0738,2.762,2.3456
MARE,2004,8,29,MARE,86.72,59.34,72.29,0,3.011,3.1288,2.7964,2.3528
MARE,2004,8,30,MARE,87.37,58.26,72.65,0,3.168,3.1842,2.85,2.3682
MARE,2004,8,31,MARE,89.42,58.68,75.44,0,3.2925,3.2335,2.9061,2.3924
MARE,2004,9,1,MARE,89.92,61.41,76.06,0,3.3896,3.2736,2.9597,2.4116
MARE,2004,9,2,MARE,88.56,63.37,74.73,0,3.4542,3.3222,3.0023,2.4271
MARE,2004,9,3,MARE,88.12,62.47,74.87,0,3.5073,3.3651,3.0516,2.4489
MARE,2004,9,4,MARE,90.95,66.56,77.61,0,3.543,3.4037,3.096,2.4748
MARE,2004,9,5,MARE,91.96,69.08,79.3,0.2,3.5662,3.4265,3.1347,2.5036
MARE,2004,9,6,MARE,85.78,59.04,72.12,0,3.4762,3.4393,3.1567,2.5289
MARE,2004,9,7,MARE,83.12,56.03,68.98,0,3.4941,3.4647,3.1673,2.5619
MARE,2004,9,8,MARE,81.68,52,66.53,0,3.5436,3.486,3.1932,2.5966
MARE,2004,9,9,MARE,86.04,51.73,69.3,0,3.5852,3.5038,3.2185,2.636
MARE,2004,9,10,MARE,87.17,53.89,71.6,0,3.6108,3.5176,3.2487,2.6827
MARE,2004,9,11,MARE,92.46,55.22,74.79,0,3.6319,3.5281,3.276,2.7327
MARE,2004,9,12,MARE,92.91,62.71,78.15,0,3.6502,3.5364,3.3045,2.7919
MARE,2004,9,13,MARE,92.95,63.46,78.53,0,3.6632,3.5449,3.3244,2.8479
MARE,2004,9,14,MARE,90.57,70.48,79.66,0,3.6833,3.5564,3.3405,2.9017
MARE,2004,9,15,MARE,89.55,73.58,78.89,0,3.6914,3.5609,3.3421,2.9388
MARE,2004,9,16,MARE,86.72,66.52,75.12,1.45,2.4748,3.5097,3.3208,2.9518
MARE,2004,9,17,MARE,95.56,65.48,80.26,0,2.0936,3.3719,3.2955,2.9464
MARE,2004,9,18,MARE,93.72,70.72,80.83,0,2.0798,3.2777,3.275,2.9454
MARE,2004,9,19,MARE,90.28,66.94,76.67,0,2.138,3.2184,3.2543,2.9424
MARE,2004,9,20,MARE,87.12,61,74.31,0,2.2423,3.1889,3.2437,2.9416
MARE,2004,9,21,MARE,88.41,65.84,76.03,0,2.3609,3.1525,3.236,2.9469
MARE,2004,9,22,MARE,85.03,62.85,73.82,0,2.4942,3.1209,3.2254,2.955
MARE,2004,9,23,MARE,75.24,62.96,67.78,0.09,2.6087,3.094,3.2105,2.9513
MARE,2004,9,24,MARE,84.16,57.43,70.28,0,2.7258,3.0912,3.2093,2.9562
MARE,2004,9,25,MARE,85.3,54.32,69.92,0,2.8969,3.1072,3.2097,2.9684
MARE,2004,9,26,MARE,85.19,59.54,72.01,0,3.0311,3.1151,3.2075,2.9831
MARE,2004,9,27,MARE,85.96,57.58,70.15,0,3.1464,3.1309,3.2073,3.001
MARE,2004,9,28,MARE,83.16,52.59,68.45,0,3.249,3.1627,3.2117,3.0184
MARE,2004,9,29,MARE,82.51,55.69,67.3,0,3.329,3.1834,3.2169,3.0342
MARE,2004,9,30,MARE,83.39,54.88,68.09,0,3.3934,3.2094,3.2202,3.0495
MARE,2004,10,1,MARE,80.04,53.98,67.74,0.01,3.4344,3.2307,3.2264,3.0619
MARE,2004,10,2,MARE,71.11,41.88,55.7,0,3.4796,3.2606,3.2264,3.0687
MARE,2004,10,3,MARE,83.84,43.3,64.14,0,3.5344,3.319,3.2493,3.0876
MARE,2004,10,4,MARE,79.86,54.64,66.47,0,3.5602,3.3449,3.268,3.1159
